CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
50105645,LE CAFÉ COFFEE,Manhattan,629,WEST   57 STREET,10019,6174477811,Coffee/Tea,09/27/2021,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,71,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.771358667463,-73.993876866296,104,06,013500,1089709,1011057501,MN15
50102904,INES CARNEGIE,Manhattan,152,WEST   57 STREET,10019,2034150101,Coffee/Tea,09/27/2021,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,28,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.765178513386,-73.979278588542,105,04,013700,1084455,1010090005,MN17
50108097,BRONX NUTRITION SPOT,Bronx,705,MELROSE AVENUE,10455,3472242617,Coffee/Tea,09/27/2021,Violations were cited in the following area(s).,10E,Accurate thermometer not provided in refrigerated or hot holding equipment.,Not Critical,4,A,09/27/2021,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.819967820717,-73.916005297532,201,17,006700,2001719,2024010022,BX34
50104289,FOREST HILLS CAFE,Queens,11817,QUEENS BLVD,11375,7182616317,Coffee/Tea,09/27/2021,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,40,C,09/27/2021,02/21/2022,Pre-permit (Operational) / Re-inspection,40.714968177821,-73.832020060752,406,29,075701,4052809,4022700013,QN17
50106145,KELVIN COFFEE SHOP & PIZZA,Queens,15019,LIBERTY AVE,11433,9177446145,Coffee/Tea,09/27/2021,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,61,C,09/27/2021,02/21/2022,Pre-permit (Operational) / Re-inspection,40.698026184674,-73.802007510124,412,27,020800,4215645,4101070155,QN61
50104289,FOREST HILLS CAFE,Queens,11817,QUEENS BLVD,11375,7182616317,Coffee/Tea,09/27/2021,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,40,C,09/27/2021,02/21/2022,Pre-permit (Operational) / Re-inspection,40.714968177821,-73.832020060752,406,29,075701,4052809,4022700013,QN17
50102668,APOLLO CAFE & BAKERY,Queens,4102,DELONG ST,11355,9173738400,Coffee/Tea,09/27/2021,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,13,A,09/27/2021,02/21/2022,Pre-permit (Operational) / Re-inspection,40.754797811433,-73.836012342281,407,20,084900,4596274,4050667504,QN22
50102904,INES CARNEGIE,Manhattan,152,WEST   57 STREET,10019,2034150101,Coffee/Tea,09/27/2021,Violations were cited in the following area(s).,04J,"Appropriately scaled metal stem-type thermometer or thermocouple not provided or used to evaluate temperatures of potentially hazardous foods during cooking, cooling, reheating and holding.",Critical,28,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.765178513386,-73.979278588542,105,04,013700,1084455,1010090005,MN17
50106145,KELVIN COFFEE SHOP & PIZZA,Queens,15019,LIBERTY AVE,11433,9177446145,Coffee/Tea,09/27/2021,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,61,C,09/27/2021,02/21/2022,Pre-permit (Operational) / Re-inspection,40.698026184674,-73.802007510124,412,27,020800,4215645,4101070155,QN61
50106145,KELVIN COFFEE SHOP & PIZZA,Queens,15019,LIBERTY AVE,11433,9177446145,Coffee/Tea,09/27/2021,Violations were cited in the following area(s).,04C,Food worker does not use proper utensil to eliminate bare hand contact with food that will not receive adequate additional heat treatment.,Critical,61,C,09/27/2021,02/21/2022,Pre-permit (Operational) / Re-inspection,40.698026184674,-73.802007510124,412,27,020800,4215645,4101070155,QN61
50102904,INES CARNEGIE,Manhattan,152,WEST   57 STREET,10019,2034150101,Coffee/Tea,09/27/2021,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,28,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.765178513386,-73.979278588542,105,04,013700,1084455,1010090005,MN17
50104289,FOREST HILLS CAFE,Queens,11817,QUEENS BLVD,11375,7182616317,Coffee/Tea,09/27/2021,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,40,C,09/27/2021,02/21/2022,Pre-permit (Operational) / Re-inspection,40.714968177821,-73.832020060752,406,29,075701,4052809,4022700013,QN17
50104289,FOREST HILLS CAFE,Queens,11817,QUEENS BLVD,11375,7182616317,Coffee/Tea,09/27/2021,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,40,C,09/27/2021,02/21/2022,Pre-permit (Operational) / Re-inspection,40.714968177821,-73.832020060752,406,29,075701,4052809,4022700013,QN17
50104289,FOREST HILLS CAFE,Queens,11817,QUEENS BLVD,11375,7182616317,Coffee/Tea,09/27/2021,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,40,C,09/27/2021,02/21/2022,Pre-permit (Operational) / Re-inspection,40.714968177821,-73.832020060752,406,29,075701,4052809,4022700013,QN17
50108097,BRONX NUTRITION SPOT,Bronx,705,MELROSE AVENUE,10455,3472242617,Coffee/Tea,09/27/2021,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,4,A,09/27/2021,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.819967820717,-73.916005297532,201,17,006700,2001719,2024010022,BX34
50104289,FOREST HILLS CAFE,Queens,11817,QUEENS BLVD,11375,7182616317,Coffee/Tea,09/27/2021,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,40,C,09/27/2021,02/21/2022,Pre-permit (Operational) / Re-inspection,40.714968177821,-73.832020060752,406,29,075701,4052809,4022700013,QN17
50102668,APOLLO CAFE & BAKERY,Queens,4102,DELONG ST,11355,9173738400,Coffee/Tea,09/27/2021,Violations were cited in the following area(s).,10E,Accurate thermometer not provided in refrigerated or hot holding equipment.,Not Critical,13,A,09/27/2021,02/21/2022,Pre-permit (Operational) / Re-inspection,40.754797811433,-73.836012342281,407,20,084900,4596274,4050667504,QN22
50106145,KELVIN COFFEE SHOP & PIZZA,Queens,15019,LIBERTY AVE,11433,9177446145,Coffee/Tea,09/27/2021,Violations were cited in the following area(s).,05D,Hand washing facility not provided in or near food preparation area and toilet room. Hot and cold running water at adequate pressure to enable cleanliness of employees not provided at facility. Soap and an acceptable hand-drying device not provided.,Critical,61,C,09/27/2021,02/21/2022,Pre-permit (Operational) / Re-inspection,40.698026184674,-73.802007510124,412,27,020800,4215645,4101070155,QN61
50104289,FOREST HILLS CAFE,Queens,11817,QUEENS BLVD,11375,7182616317,Coffee/Tea,09/27/2021,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,40,C,09/27/2021,02/21/2022,Pre-permit (Operational) / Re-inspection,40.714968177821,-73.832020060752,406,29,075701,4052809,4022700013,QN17
50105645,LE CAFÉ COFFEE,Manhattan,629,WEST   57 STREET,10019,6174477811,Coffee/Tea,09/27/2021,Violations were cited in the following area(s).,03E,Potable water supply inadequate. Water or ice not potable or from unapproved source. Cross connection in potable water supply system observed.,Critical,71,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.771358667463,-73.993876866296,104,06,013500,1089709,1011057501,MN15
50105645,LE CAFÉ COFFEE,Manhattan,629,WEST   57 STREET,10019,6174477811,Coffee/Tea,09/27/2021,Violations were cited in the following area(s).,05H,"No facilities available to wash, rinse and sanitize utensils and/or equipment.",Critical,71,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.771358667463,-73.993876866296,104,06,013500,1089709,1011057501,MN15
50106145,KELVIN COFFEE SHOP & PIZZA,Queens,15019,LIBERTY AVE,11433,9177446145,Coffee/Tea,09/27/2021,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,61,C,09/27/2021,02/21/2022,Pre-permit (Operational) / Re-inspection,40.698026184674,-73.802007510124,412,27,020800,4215645,4101070155,QN61
50106145,KELVIN COFFEE SHOP & PIZZA,Queens,15019,LIBERTY AVE,11433,9177446145,Coffee/Tea,09/27/2021,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Critical,61,C,09/27/2021,02/21/2022,Pre-permit (Operational) / Re-inspection,40.698026184674,-73.802007510124,412,27,020800,4215645,4101070155,QN61
50102310,ELEVA COFFEE,Brooklyn,7,BELL SLIP,11222,3472944200,Coffee/Tea,09/28/2021,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,12,A,09/28/2021,02/21/2022,Pre-permit (Operational) / Re-inspection,40.736714911783,-73.957712527369,301,33,056300,3413944,3024727501,BK76
50102310,ELEVA COFFEE,Brooklyn,7,BELL SLIP,11222,3472944200,Coffee/Tea,09/28/2021,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,12,A,09/28/2021,02/21/2022,Pre-permit (Operational) / Re-inspection,40.736714911783,-73.957712527369,301,33,056300,3413944,3024727501,BK76
50106486,GUMPTION COFFEE,Manhattan,106,WEST   45 STREET,10036,8456056218,Coffee/Tea,09/28/2021,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12,A,09/28/2021,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.756988804299,-73.983258877307,105,04,011900,1022631,1009970029,MN17
50102310,ELEVA COFFEE,Brooklyn,7,BELL SLIP,11222,3472944200,Coffee/Tea,09/28/2021,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,12,A,09/28/2021,02/21/2022,Pre-permit (Operational) / Re-inspection,40.736714911783,-73.957712527369,301,33,056300,3413944,3024727501,BK76
50106486,GUMPTION COFFEE,Manhattan,106,WEST   45 STREET,10036,8456056218,Coffee/Tea,09/28/2021,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,12,A,09/28/2021,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.756988804299,-73.983258877307,105,04,011900,1022631,1009970029,MN17
50104860,NOVA SOCCER CLUB,Queens,775,WOODWARD AVENUE,11385,9173743854,Coffee/Tea,09/29/2021,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,28,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.703846781395,-73.903900314618,405,30,058900,4083310,4034810014,QN20
50107327,DUNKIN',Bronx,1905,STORY AVENUE,10473,9175135871,Coffee/Tea,09/29/2021,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,19,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.824117526154,-73.859478519433,209,18,004200,2116025,2036710004,BX09
50104860,NOVA SOCCER CLUB,Queens,775,WOODWARD AVENUE,11385,9173743854,Coffee/Tea,09/29/2021,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,28,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.703846781395,-73.903900314618,405,30,058900,4083310,4034810014,QN20
50104860,NOVA SOCCER CLUB,Queens,775,WOODWARD AVENUE,11385,9173743854,Coffee/Tea,09/29/2021,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,28,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.703846781395,-73.903900314618,405,30,058900,4083310,4034810014,QN20
50104860,NOVA SOCCER CLUB,Queens,775,WOODWARD AVENUE,11385,9173743854,Coffee/Tea,09/29/2021,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,28,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.703846781395,-73.903900314618,405,30,058900,4083310,4034810014,QN20
50101681,PARTNERS COFFEE,Manhattan,152,WEST   52 STREET,10019,3474576160,Coffee/Tea,09/29/2021,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,12,A,09/29/2021,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.761997729789,-73.981568213506,105,04,013100,1023157,1010040020,MN17
50110452,GREENHOUSE CAFE RBNY,Queens,10810,ROCKAWAY BEACH DR,11694,7184898938,Coffee/Tea,09/29/2021,No violations were recorded at the time of this inspection.,,"No facilities available to wash, rinse and sanitize utensils and/or equipment.",Critical,0,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.581403770332,-73.829873267008,414,32,093800,4000000,4161800001,QN10
50104860,NOVA SOCCER CLUB,Queens,775,WOODWARD AVENUE,11385,9173743854,Coffee/Tea,09/29/2021,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,28,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.703846781395,-73.903900314618,405,30,058900,4083310,4034810014,QN20
50054132,FORDHAM POD EXPRESS AT KEATING HALL,Bronx,441,EAST FORDHAM ROAD,10458,7188170902,Coffee/Tea,09/29/2021,Establishment re-opened by DOHMH.,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2,Z,09/29/2021,02/21/2022,Cycle Inspection / Reopening Inspection,40.860726736162,-73.889533661913,206,15,039700,2102025,2032730001,BX06
50101681,PARTNERS COFFEE,Manhattan,152,WEST   52 STREET,10019,3474576160,Coffee/Tea,09/29/2021,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,12,A,09/29/2021,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.761997729789,-73.981568213506,105,04,013100,1023157,1010040020,MN17
50107327,DUNKIN',Bronx,1905,STORY AVENUE,10473,9175135871,Coffee/Tea,09/29/2021,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,19,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.824117526154,-73.859478519433,209,18,004200,2116025,2036710004,BX09
50107327,DUNKIN',Bronx,1905,STORY AVENUE,10473,9175135871,Coffee/Tea,09/29/2021,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,19,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.824117526154,-73.859478519433,209,18,004200,2116025,2036710004,BX09
50104860,NOVA SOCCER CLUB,Queens,775,WOODWARD AVENUE,11385,9173743854,Coffee/Tea,09/29/2021,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,28,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.703846781395,-73.903900314618,405,30,058900,4083310,4034810014,QN20
50104860,NOVA SOCCER CLUB,Queens,775,WOODWARD AVENUE,11385,9173743854,Coffee/Tea,09/29/2021,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,28,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.703846781395,-73.903900314618,405,30,058900,4083310,4034810014,QN20
50103301,MOGE TEE,Brooklyn,705,59 STREET,11220,6463271314,Coffee/Tea,09/30/2021,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,33,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.637166513778,-74.010755104467,307,38,010400,3016179,3008580001,BK34
50104121,CAFE PRI,Brooklyn,258,SCHAEFER STREET,11237,5167260224,Coffee/Tea,09/30/2021,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,52,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.691916666751,-73.905605194167,304,37,040900,3079579,3034310010,BK77
50107622,787 COFFEE,Manhattan,340,EAST   70 STREET,10021,9082308846,Coffee/Tea,09/30/2021,Violations were cited in the following area(s).,22F,MISBRANDED AND LABELING,Not Critical,,,,02/21/2022,Administrative Miscellaneous / Initial Inspection,40.766709579792,-73.957502074498,108,05,012600,1044825,1014440030,MN31
50103408,ASTORIA COFFEE SHOP,Queens,3410,STEINWAY ST,11101,7183617770,Coffee/Tea,09/30/2021,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,42,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.756334385567,-73.921150007333,401,26,015700,4010902,4006720025,QN70
50103408,ASTORIA COFFEE SHOP,Queens,3410,STEINWAY ST,11101,7183617770,Coffee/Tea,09/30/2021,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,42,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.756334385567,-73.921150007333,401,26,015700,4010902,4006720025,QN70
50103408,ASTORIA COFFEE SHOP,Queens,3410,STEINWAY ST,11101,7183617770,Coffee/Tea,09/30/2021,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,42,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.756334385567,-73.921150007333,401,26,015700,4010902,4006720025,QN70
50104827,SOCIAL HOUSE,Brooklyn,60,BROADWAY,11249,6315786030,Coffee/Tea,09/30/2021,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,39,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.710573887351,-73.966425733368,301,33,054900,3059506,3021307501,BK73
50108983,JOE COFFEE COMPANY,Manhattan,945,MADISON AVENUE,10021,9178251654,Coffee/Tea,09/30/2021,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,13,A,09/30/2021,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.773450240645,-73.964198756002,108,04,013000,1041666,1013890050,MN40
50107622,787 COFFEE,Manhattan,340,EAST   70 STREET,10021,9082308846,Coffee/Tea,09/30/2021,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,32,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.766709579792,-73.957502074498,108,05,012600,1044825,1014440030,MN31
50107622,787 COFFEE,Manhattan,340,EAST   70 STREET,10021,9082308846,Coffee/Tea,09/30/2021,Violations were cited in the following area(s).,04J,"Appropriately scaled metal stem-type thermometer or thermocouple not provided or used to evaluate temperatures of potentially hazardous foods during cooking, cooling, reheating and holding.",Critical,32,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.766709579792,-73.957502074498,108,05,012600,1044825,1014440030,MN31
50103408,ASTORIA COFFEE SHOP,Queens,3410,STEINWAY ST,11101,7183617770,Coffee/Tea,09/30/2021,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,42,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.756334385567,-73.921150007333,401,26,015700,4010902,4006720025,QN70
50104827,SOCIAL HOUSE,Brooklyn,60,BROADWAY,11249,6315786030,Coffee/Tea,09/30/2021,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,39,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.710573887351,-73.966425733368,301,33,054900,3059506,3021307501,BK73
50103408,ASTORIA COFFEE SHOP,Queens,3410,STEINWAY ST,11101,7183617770,Coffee/Tea,09/30/2021,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,42,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.756334385567,-73.921150007333,401,26,015700,4010902,4006720025,QN70
50107622,787 COFFEE,Manhattan,340,EAST   70 STREET,10021,9082308846,Coffee/Tea,09/30/2021,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,32,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.766709579792,-73.957502074498,108,05,012600,1044825,1014440030,MN31
50104827,SOCIAL HOUSE,Brooklyn,60,BROADWAY,11249,6315786030,Coffee/Tea,09/30/2021,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,39,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.710573887351,-73.966425733368,301,33,054900,3059506,3021307501,BK73
50103408,ASTORIA COFFEE SHOP,Queens,3410,STEINWAY ST,11101,7183617770,Coffee/Tea,09/30/2021,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,42,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.756334385567,-73.921150007333,401,26,015700,4010902,4006720025,QN70
50103301,MOGE TEE,Brooklyn,705,59 STREET,11220,6463271314,Coffee/Tea,09/30/2021,Violations were cited in the following area(s).,05D,Hand washing facility not provided in or near food preparation area and toilet room. Hot and cold running water at adequate pressure to enable cleanliness of employees not provided at facility. Soap and an acceptable hand-drying device not provided.,Critical,33,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.637166513778,-74.010755104467,307,38,010400,3016179,3008580001,BK34
50103408,ASTORIA COFFEE SHOP,Queens,3410,STEINWAY ST,11101,7183617770,Coffee/Tea,09/30/2021,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,42,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.756334385567,-73.921150007333,401,26,015700,4010902,4006720025,QN70
50104121,CAFE PRI,Brooklyn,258,SCHAEFER STREET,11237,5167260224,Coffee/Tea,09/30/2021,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,52,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.691916666751,-73.905605194167,304,37,040900,3079579,3034310010,BK77
50104121,CAFE PRI,Brooklyn,258,SCHAEFER STREET,11237,5167260224,Coffee/Tea,09/30/2021,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,52,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.691916666751,-73.905605194167,304,37,040900,3079579,3034310010,BK77
50103408,ASTORIA COFFEE SHOP,Queens,3410,STEINWAY ST,11101,7183617770,Coffee/Tea,09/30/2021,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,42,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.756334385567,-73.921150007333,401,26,015700,4010902,4006720025,QN70
50103408,ASTORIA COFFEE SHOP,Queens,3410,STEINWAY ST,11101,7183617770,Coffee/Tea,09/30/2021,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04M,Live roaches present in facility's food and/or non-food areas.,Critical,42,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.756334385567,-73.921150007333,401,26,015700,4010902,4006720025,QN70
50104121,CAFE PRI,Brooklyn,258,SCHAEFER STREET,11237,5167260224,Coffee/Tea,09/30/2021,Violations were cited in the following area(s).,05D,Hand washing facility not provided in or near food preparation area and toilet room. Hot and cold running water at adequate pressure to enable cleanliness of employees not provided at facility. Soap and an acceptable hand-drying device not provided.,Critical,52,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.691916666751,-73.905605194167,304,37,040900,3079579,3034310010,BK77
50103408,ASTORIA COFFEE SHOP,Queens,3410,STEINWAY ST,11101,7183617770,Coffee/Tea,09/30/2021,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn in an area where food is prepared.,Critical,42,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.756334385567,-73.921150007333,401,26,015700,4010902,4006720025,QN70
50104121,CAFE PRI,Brooklyn,258,SCHAEFER STREET,11237,5167260224,Coffee/Tea,09/30/2021,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,52,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.691916666751,-73.905605194167,304,37,040900,3079579,3034310010,BK77
