Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation,Latitude,Longitude,Community Board,Community Council ,Census Tract,BIN,BBL,NTA
7287149308,EBM9601,NY,PAS,01/08/2016,46,SUBN,TOYOT,T,35550,44990,29690,20170711,0020,20,20,354212,T103,G,1009A,,NY,R,304,W 89th St,,0,408,f1,,,,,GY,,2003,,0,50 7,46A-Double Parking (Non-COM),,,,,,,,,,,
7287149321,C19FZP,NJ,PAS,01/08/2016,46,SUBN,CHRYS,T,35550,44990,29690,88888888,0020,20,20,354212,T103,G,1011A,,NY,F,304,W 89th St,,0,408,f1,,,,,BLUE,,0,,0,50 7,46A-Double Parking (Non-COM),,,,,,,,,,,
7287149369,EEW2236,NY,PAS,01/08/2016,72,4DSD,VOLKS,T,35510,44990,29690,20180110,0020,20,20,354212,T103,G,1026A,,NY,F,303,W 87th St,,0,408,j7,,,,,BL,,2007,,0,50 7,72A-Insp Stkr Counterfeit,,,,,,,,,,,
7287149382,31284MA,NY,COM,01/08/2016,21,VAN,FORD,T,44990,35510,35530,20170131,0020,20,20,354212,T103,G,1031A,,NY,F,562,West End Ave,,0,408,d1,,Y  Y,0930A,1100A,WH,,2011,,0,50 7,21-No Parking (street clean),,,,,,,,,,,
7287149412,35666KA,NY,COM,01/08/2016,38,VAN,CHEVR,T,13610,35470,35490,20160430,0020,20,20,354212,T103,G,1124A,,NY,F,2345,Broadway,,0,408,h1,,Y,0830A,1000P,WH,,2010,,0,50 7,38-Failure to Display Muni Rec,,,,,,,,,,,
7287149424,32595JC,NY,COM,01/08/2016,37,VAN,CHEVR,T,13610,12520,27880,20170228,0020,20,20,354212,T103,G,1125A,0917A,NY,F,238,Broadway,,20160108,408,h1,,Y,0830A,1000P,WH,,1998,143-3871,0,50 7,37-Expired Muni Meter,,,,,,,,,,,
7287150517,24395MH,NY,COM,01/15/2016,38,VAN,FORD,T,35650,40404,40404,20170531,0020,20,20,354212,T103,G,0905A,,NY,F,706,W 94th St,,0,408,h1,,Y,0830A,0700P,WH,,2015,,0,20 7,38-Failure to Display Muni Rec,,,,,,,,,,,
7287150529,44929MH,NY,COM,01/15/2016,38,PICK,FORD,T,35650,40404,40404,20171031,0020,20,20,354212,T103,G,0907A,,NY,F,711,W 94th St,,0,408,h1,,Y,0900A,0700P,WH,,2005,,0,20 7,38-Failure to Display Muni Rec,,,,,,,,,,,
7287150542,70573JZ,NY,COM,01/15/2016,38,VAN,CHEVR,T,15710,35590,35610,20161231,0020,20,20,354212,T103,G,0921A,,NY,F,648,Columbus Ave,,0,408,h1,,Y,0700A,0700P,WH,,2010,,0,20 7,38-Failure to Display Muni Rec,,,,,,,,,,,
7287150554,76137JY,NY,COM,01/15/2016,46,DELV,FRUEH,T,15710,35570,35590,20160430,0020,20,20,354212,T103,G,0927A,0850A,NY,O,638,Columbus Ave,,20160115,408,f1,,,,,WH,,2007,,0,20 7,46-Double Parking (Com Plate),,,,,,,,,,,
7287150566,12862KA,NY,COM,01/15/2016,46,VAN,CHEVR,T,15710,35570,35590,88888888,0020,20,20,354212,T103,G,0930A,0850A,NY,F,620,Columbus Ave,,20160115,408,f1,,,,,WHITE,,2009,,0,20 7,46-Double Parking (Com Plate),,,,,,,,,,,
7287150578,50208JT,NY,COM,01/15/2016,14,VAN,CHEVR,T,15710,35550,35570,88888888,0020,20,20,354212,T103,G,0936A,,NY,F,610,Columbus Ave,,0,408,c,,YYYYY,0700A,1000A,WHITE,,2005,,0,20 7,14-No Standing,,,,,,,,,,,
7287150591,42796MG,NY,COM,01/15/2016,10,VAN,ISUZU,T,15710,35570,35590,20170430,0020,20,20,354212,T103,G,0943A,,NY,O,620,Columbus Ave,,0,408,b,,YYYYYYY,,,WHITE,,2015,,0,20 7,10-No Stopping,,,,,,,,,,,
7287150621,DYL7393,NY,PAS,01/15/2016,19,SUBN,GMC,T,14510,35590,35610,20170417,0020,20,20,354212,T103,G,0954A,,NY,F,320,Central Park West,,0,408,c3,,YYYYYYY,,,GY,,2007,,0,20 7,19-No Stand (bus stop),,,,,,,,,,,
7287150670,43941MD,NY,COM,01/15/2016,20,VAN,FORD,T,35570,13610,44990,20170331,0020,20,20,354212,T103,G,1028A,0950A,NY,F,250,W 90th St,,0,408,d,,Y,0800A,0600P,BLUE,,2013,,0,20 7,20-No Parking (Com Plate),,,,,,,,,,,
7287150682,38533JX,NY,COM,01/15/2016,20,VAN,DODGE,T,35570,13610,44990,20160331,0020,20,20,354212,T103,G,1030A,1200P,NY,F,250,W 90th St,,20160115,408,d,,Y,0800A,0600P,BL,,2014,,0,20 7,20-No Parking (Com Plate),,,,,,,,,,,
7287150694,96865MD,NY,COM,01/15/2016,46,VAN,FORD,T,35550,40404,40404,20161130,0020,20,20,354212,T103,G,1033A,1000A,NY,F,3O8,W 89th St,,0,408,f1,,,,,WH,,2011,,0,20 7,46-Double Parking (Com Plate),,,,,,,,,,,
7287150700,75219JX,NY,COM,01/15/2016,21,VAN,CHEVR,T,35550,44990,29690,88888888,0020,20,20,354212,T103,G,1036A,,NY,F,320,W 89th St,,0,408,d1,,Y  Y,0930A,1100A,WHITE,,2007,,0,20 7,21-No Parking (street clean),,,,,,,,,,,
7287150712,15478JK,NY,COM,01/15/2016,21,VAN,FORD,T,35550,44990,29690,20180131,0020,20,20,354212,T103,G,1039A,,NY,F,336,W 89th St,,0,408,d1,,Y  Y,0930A,1100A,WH,,2006,,0,20 7,21-No Parking (street clean),,,,,,,,,,,
7287150724,24399MH,NY,COM,01/15/2016,46,VAN,FORD,T,35550,44990,29690,20170531,0020,20,20,354212,T103,G,1058A,1025A,NY,F,350,W 89th St,,20160115,408,f1,,,,,WH,,2015,,0,20 7,46-Double Parking (Com Plate),,,,,,,,,,,
7287150736,74307,NY,MED,01/15/2016,46,SUBN,VOLVO,T,35470,44990,29690,20160514,0020,20,20,354212,T103,G,1103A,,NY,O,310,W 85th St,,0,408,f1,,,,,BK,,2014,,0,20 7,46A-Double Parking (Non-COM),,,,,,,,,,,
7287150761,21305ME,NY,COM,01/19/2016,16,VAN,FORD,T,13610,35670,35690,20160331,0020,20,20,354212,T103,G,0900A,0825A,NY,F,2541,Broadway,,0,408,k2,,YYYYYYY,0700A,1000P,WH,,2013,,0,51 7,16-No Std (Com Veh) Com Plate,,,,,,,,,,,
7287150773,68456JT,NY,COM,01/19/2016,46,VAN,CHEVR,T,35670,11710,13610,20170228,0020,20,20,354212,T103,G,0904A,0830A,NY,O,206,W 95th St,,20160119,408,f1,,,,,WH,,2005,,0,51 7,46-Double Parking (Com Plate),,,,,,,,,,,
7287150785,16835JZ,NY,COM,01/19/2016,38,VAN,GMC,T,11710,35670,35690,20171231,0020,20,20,354212,T103,G,0908A,,NY,O,724,Amsterdam Ave,,0,408,h1,,Y,0900A,0700P,WH,,2003,,0,51 7,38-Failure to Display Muni Rec,,,,,,,,,,,
7287150803,10865JH,NY,COM,01/19/2016,38,DELV,INTER,T,11710,35670,35690,20161130,0020,20,20,354212,T103,G,0913A,,NY,O,724,Amsterdam Ave,,0,408,h1,,Y,0900A,0700P,WHITE,,2004,,0,51 7,38-Failure to Display Muni Rec,,,,,,,,,,,
7287150827,96063JW,NY,COM,01/19/2016,38,PICK,CHEVR,T,11710,35650,35670,20171031,0020,20,20,354212,T103,G,0919A,,NY,O,711,Amsterdam Ave,,0,408,h1,,Y,0900A,0700P,WH,,2008,,0,51 7,38-Failure to Display Muni Rec,,,,,,,,,,,
7287150839,17612JL,NY,COM,01/19/2016,72,VAN,FORD,T,35670,15710,11710,20160531,0020,20,20,354212,T103,G,0923A,,NY,F,149,W 95th St,,0,408,j7,,,,,WHITE,,2001,,0,51 7,72A-Insp Stkr Counterfeit,,,,,,,,,,,
7287150852,97025JB,NY,COM,01/19/2016,46,DELV,INTER,T,15710,35550,35570,20160131,0020,20,20,354212,T103,G,0939A,0900A,NY,O,610,Columbus Ave,,0,408,f1,,,,,WHITE,,1993,,0,51 7,46-Double Parking (Com Plate),,,,,,,,,,,
7287150920,18003JW,NY,COM,01/19/2016,46,VAN,ME/BE,T,35550,44990,29690,20161130,0020,20,20,354212,T103,G,1034A,1000A,NY,O,304,W 89th St,,0,408,f1,,,,,WH,,2010,,0,51 7,46-Double Parking (Com Plate),,,,,,,,,,,
7287150931,ECV5262,NY,PAS,01/19/2016,21,4DSD,TOYOT,T,35550,44990,29690,20170904,0020,20,20,354212,T103,G,1036A,,NY,F,304,W 89th St,,0,408,d1,,Y  Y,0930A,1100A,BLACK,,2014,,0,51 7,21-No Parking (street clean),,,,,,,,,,,
7287150955,FFN1385,NY,PAS,01/19/2016,46,SUBN,NISSA,T,35550,44990,29690,20170208,0020,20,20,354212,T103,G,1040A,,NY,O,336,W 89th St,,0,408,f1,,,,,BLACK,,2014,,0,51 7,46A-Double Parking (Non-COM),,,,,,,,,,,
7287150980,31321JY,NY,COM,01/19/2016,16,PICK,FORD,T,35510,13610,44990,20170731,0020,20,20,354212,T103,G,1051A,1015A,NY,O,254,W 87th St,,0,408,k2,,Y,0700A,0700P,BLACK,,2009,,0,51 7,16-No Std (Com Veh) Com Plate,,,,,,,,,,,
7287150992,92606JW,NY,COM,01/19/2016,16,VAN,GMC,T,35510,13610,44990,20170719,0020,20,20,354212,T103,G,1054A,1015A,NY,F,265,W 87th St,,0,408,k2,,Y,0700A,0700P,WH,,0,,0,51 7,16-No Std (Com Veh) Com Plate,,,,,,,,,,,
7287151005,C000305,CT,COM,01/19/2016,74,VAN,FORD,T,13610,35530,35550,20160088,0020,20,20,354212,T103,G,1059A,,NY,F,2412,Broadway,,0,408,j2,,,,,BROWN,,0,,0,51 7,74A-Improperly Displayed Plate,,,,,,,,,,,
7287151819,96319MB,NY,COM,01/26/2016,38,VAN,CHEVR,T,13610,35610,35630,88888888,0020,20,20,354212,T103,G,0944A,,NY,F,2482,Broadway,,0,408,h1,,Y,0800A,1000P,WHITE,,2011,,0,31 7,38-Failure to Display Muni Rec,,,,,,,,,,,
7287151820,12484JC,NY,COM,01/26/2016,38,VAN,STERL,T,11710,35490,35510,20160331,0020,20,20,354212,T103,G,1005A,,NY,O,541,Amsterdam Ave,,0,408,h1,,Y,0900A,0700P,WHITE,,2002,,0,31 7,38-Failure to Display Muni Rec,,,,,,,,,,,
7287151832,35666KA,NY,COM,01/26/2016,38,VAN,CHEVR,T,13610,35530,35550,20160430,0020,20,20,354212,T103,G,1029A,,NY,O,2412,Broadway,,0,408,h1,,Y,0830A,1000P,WH,,2010,,0,31 7,38-Failure to Display Muni Rec,,,,,,,,,,,
7287151844,DUP3707,NY,PAS,01/26/2016,38,SUBN,NS/OT,T,13610,35590,35610,20160913,0020,20,20,354212,T103,G,1036A,,NY,F,2463,Broadway,,0,408,h1,,Y,0830A,1000P,GREEN,,2006,,0,31 7,38-Failure to Display Muni Rec,,,,,,,,,,,
7293079394,2028317,IN,PAS,01/08/2016,14,DELV,INTER,T,35070,13610,11710,88880088,0020,20,20,362620,T103,D,0848A,,NY,F,165,W 65th St,,0,408,c,,YYYYYYY,,,WHITE,,0,,0,33 7,14-No Standing,,,,,,,,,,,
7293079400,16222TC,NY,TRC,01/08/2016,14,DELV,PETER,T,35070,14510,15710,20170131,0020,20,20,362620,T103,D,0855A,,NY,O,35,W 65th St,,0,408,c,,YYYYYYY,,,RED,,2015,,0,33 7,14-No Standing,,,,,,,,,,,
7293079412,75299MC,NY,COM,01/08/2016,14,VAN,CHEVR,T,35070,14510,15710,20161031,0020,20,20,362620,T103,D,0857A,,NY,O,37,W 65th St,,0,408,c,,YYYYYYY,0700A,0700P,WH,,2012,,0,33 7,14-No Standing,,,,,,,,,,,
7293079424,83201MD,NY,COM,01/08/2016,20,VAN,FORD,T,35030,14510,13610,20170731,0020,20,20,362620,T103,D,0910A,0831A,NY,F,30,W 63rd St,,20160108,408,d,,YYYYY,0800A,0600P,WH,,2013,,0,33 7,20-No Parking (Com Plate),,,,,,,,,,,
7293079436,95941MC,NY,COM,01/08/2016,20,VAN,CHEVR,T,35030,14510,13610,20161031,0020,20,20,362620,T103,D,0913A,0831A,NY,F,30,W 63rd St,,20160108,408,d,,YYYYY,0800A,0600P,BL,,2010,,0,33 7,20-No Parking (Com Plate),,,,,,,,,,,
7293079450,34296MG,NY,COM,01/08/2016,16,UTIL,INTER,T,35070,13610,11710,20170131,0020,20,20,362620,T103,D,0928A,0846A,NY,F,165,W 65th St,,0,408,k2,,YYYYYYY,,,RD,,2003,,0,33 7,16-No Std (Com Veh) Com Plate,,,,,,,,,,,
7293079461,2221582,IN,PAS,01/08/2016,14,DELV,INTER,T,35070,13610,11710,88880088,0020,20,20,362620,T103,D,0932A,,NY,F,165,W 65th St,,0,408,c,,YYYYYYY,,,WHITE,,0,,0,33 7,14-No Standing,,,,,,,,,,,
7293079473,33358JB,NY,COM,01/08/2016,46,VAN,INTER,T,13610,35090,35110,88888888,0020,20,20,362620,T103,D,0939A,1200P,NY,F,1965,Broadway,,20160108,408,F1,,,,,BROWN,,2001,,0,33 7,46B-Double Parking (Com-100Ft),,,,,,,,,,,
7293079497,71151MD,NY,COM,01/08/2016,38,VAN,CHEVR,T,11710,35150,35170,20160131,0020,20,20,362620,T103,D,1027A,,NY,O,215,Amsterdam Ave,,0,408,h1,,YYYYY,0900A,0400P,WH,,2014,,0,33 7,38-Failure to Display Muni Rec,,,,,,,,,,,
7293079503,66726MD,NY,COM,01/08/2016,16,VAN,FORD,T,13610,0,0,20170331,0020,20,20,362620,T103,D,1032A,1001A,NY,I,W,Broadway,70ft S/of W 70th St,20160108,408,k2,,Y,0700A,1200A,WH,,2013,,0,33 7,16-No Std (Com Veh) Com Plate,,,,,,,,,,,
7293079527,59690MC,NY,COM,01/08/2016,16,VAN,FORD,T,35190,11710,44990,20160430,0020,20,20,362620,T103,D,1044A,1001A,NY,F,235,W 71st St,,20160108,408,k2,,Y,0700A,0400P,WH,,2012,,0,33 7,16-No Std (Com Veh) Com Plate,,,,,,,,,,,
7293079539,36813JX,NY,COM,01/08/2016,16,VAN,FORD,T,35190,11710,44990,20170831,0020,20,20,362620,T103,D,1047A,1003A,NY,O,276,W 71st St,,20160108,408,k2,,Y,0700A,0400P,WH,,2004,,0,33 7,16-No Std (Com Veh) Com Plate,,,,,,,,,,,
7293079552,56024JT,NY,COM,01/08/2016,14,UTIL,KENWO,T,13610,11710,35210,20151231,0020,20,20,362620,T103,D,1057A,,NY,F,2061,Broadway,,0,408,c,,YYYYYYY,,,BLACK,,2005,,0,33 7,14-No Standing,,,,,,,,,,,
7293079564,56024JT,NY,COM,01/08/2016,70,UTIL,KENWO,T,13610,11710,35210,20151231,0020,20,20,362620,T103,D,1100A,,NY,F,2061,Broadway,,0,408,j3,,YYYYYYY,,,BLACK,,2005,,0,33 7,70A-Reg. Sticker Expired (NYS),,,,,,,,,,,
7293079576,89296MD,NY,COM,01/08/2016,37,VAN,CHEVR,T,35170,0,0,20171031,0020,20,20,362620,T103,D,1108A,1056A,NY,I,S,W 70th St,15ft E/of Broadway,0,408,h1,,Y,0900A,0700P,BLUE,,2002,143-3004,0,33 7,37-Expired Muni Meter,,,,,,,,,,,
7293079588,74964ME,NY,COM,01/08/2016,16,VAN,FORD,T,11710,35150,35170,20160930,0020,20,20,362620,T103,D,1116A,1042A,NY,F,215,Amsterdam Ave,,0,408,k2,,Y,0700A,1200A,WH,,2008,,0,33 7,16-No Std (Com Veh) Com Plate,,,,,,,,,,,
7293079590,29092MD,NY,COM,01/08/2016,46,DELV,INTER,T,11710,35150,35170,20160430,0020,20,20,362620,T103,D,1120A,1200P,NY,F,214,Amsterdam Ave,,0,408,F1,,,,,BK,,0,,0,33 7,46B-Double Parking (Com-100Ft),,,,,,,,,,,
7293079606,13663MD,NY,COM,01/08/2016,38,DELV,KENWO,T,11710,35150,35170,20160228,0020,20,20,362620,T103,D,1126A,,NY,O,201,Amsterdam Ave,,0,408,h1,,Y,0900A,0400P,RD,,2013,,0,33 7,38-Failure to Display Muni Rec,,,,,,,,,,,
7293079618,13663MD,NY,COM,01/08/2016,40,DELV,KENWO,T,11710,35150,35170,20160228,0020,20,20,362620,T103,D,1129A,,NY,O,201,Amsterdam Ave,,0,408,e2,,YYYYYYY,,,RD,,2013,,0,33 7,40-Fire Hydrant,,,,,,,,,,,
7293079620,33771JV,NY,COM,01/08/2016,16,SUBN,CHRYS,T,35190,11710,44990,20170531,0020,20,20,362620,T103,D,1134A,1055A,NY,F,211,W 71st St,,0,408,k2,,Y,0700A,0400P,BK,,2015,,0,33 7,16-No Std (Com Veh) Com Plate,,,,,,,,,,,
7293079631,15088MB,NY,COM,01/08/2016,16,VAN,FORD,T,35190,11710,44990,20170430,0020,20,20,362620,T103,D,1153A,1049A,NY,O,276,W 71st St,,0,408,k2,,Y,0700A,0400P,WHITE,,0,,0,33 7,16-No Std (Com Veh) Com Plate,,,,,,,,,,,
7293079643,93227MG,NY,COM,01/08/2016,16,SUBN,PLYMO,T,35190,11710,44990,20170819,0020,20,20,362620,T103,D,1158A,1042A,NY,F,239,W 71st St,,20160108,408,k2,,Y,0700A,0400P,WH,,1998,,0,33 7,16-No Std (Com Veh) Com Plate,,,,,,,,,,,
7293079667,AG26773,AZ,PAS,01/08/2016,40,VAN,GMC,T,35170,15710,13610,88880088,0020,20,20,362620,T103,D,1216P,,NY,F,155,W 70th St,,0,408,e2,,YYYYYYY,,,WHITE,,0,,0,33 7,40-Fire Hydrant,,,,,,,,,,,
7293079679,61360MG,NY,COM,01/08/2016,16,VAN,DODGE,T,35190,11710,44990,20170831,0020,20,20,362620,T103,D,1230P,1042A,NY,F,229,W 71st St,,0,408,k2,,Y,0700A,0400P,GY,,2015,,0,33 7,16-No Std (Com Veh) Com Plate,,,,,,,,,,,
7293079680,24486JY,NY,COM,01/08/2016,16,SUBN,DODGE,T,35190,11710,44990,20161231,0020,20,20,362620,T103,D,1234P,1156A,NY,O,264,W 71st St,,20160108,408,k2,,Y,0700A,0400P,WH,,2009,,0,33 7,16-No Std (Com Veh) Com Plate,,,,,,,,,,,
7293079692,18758MD,NY,COM,01/08/2016,16,VAN,CHEVR,T,35190,11710,44990,20170131,0020,20,20,362620,T103,D,1236P,1155A,NY,O,266,W 71st St,,0,408,k2,,Y,0700A,0400P,WH,,2013,,0,33 7,16-No Std (Com Veh) Com Plate,,,,,,,,,,,
7293079709,26560MB,NY,COM,01/08/2016,20,VAN,CHEVR,T,35190,0,0,20170930,0020,20,20,362620,T103,D,1239P,1152A,NY,I,S,W 71st St,10ft E/of West End A,20160108,408,d,,Y,0800A,0600P,WH,,2011,,0,33 7,20-No Parking (Com Plate),,,,,,,,,,,
7293079710,33508ME,NY,COM,01/08/2016,14,PICK,NS/OT,T,13610,11710,35210,20160430,0020,20,20,362620,T103,D,0108P,,NY,F,2061,Broadway,,0,408,c,,YYYYYYY,,,WHITE,,2015,,0,33 7,14-No Standing,,,,,,,,,,,
7313189771,FC4547,FL,PAS,01/04/2016,74,SUBN,ME/BE,T,35010,14510,13610,20160088,0020,20,20,353431,T103,CC,0857A,,NY,O,4,W 62nd St,,0,408,j2,,,,,BLUE,,0,,0,31 7,74A-Improperly Displayed Plate,,,,,,,,,,,
7313189783,FC4547,FL,PAS,01/04/2016,14,SUBN,ME/BE,T,35010,14510,13610,20160088,0020,20,20,353431,T103,CC,0859A,,NY,O,4,W 62nd St,,0,408,c,,YYYYY,0700A,0700P,BLUE,,0,,0,31 7,14-No Standing,,,,,,,,,,,
7313189795,23870ME,NY,COM,01/04/2016,16,VAN,FORD,T,35050,14510,13610,20160331,0020,20,20,353431,T103,CC,0912A,0841A,NY,F,49,W 64th St,,20160104,408,k2,,YYYYY,0800A,0700P,SILVE,,2013,,0,31 7,16-No Std (Com Veh) Com Plate,,,,,,,,,,,
7313189801,2216763,IN,PAS,01/04/2016,14,VAN,GMC,T,35030,14510,13610,20160088,0020,20,20,353431,T103,CC,0917A,,NY,F,15,W 63rd St,,0,408,c,,YYYYYYY,0700A,0400P,YELLO,,0,,0,31 7,14-No Standing,,,,,,,,,,,
7313189813,68039MH,NY,COM,01/04/2016,16,VAN,FORD,T,35030,14510,13610,20171031,0020,20,20,353431,T103,CC,0920A,0849A,NY,F,15,W 63rd St,,0,408,k2,,YYYYY,0700A,0700P,WH,,2015,,0,31 7,16-No Std (Com Veh) Com Plate,,,,,,,,,,,
7313189825,77557MG,NY,COM,01/04/2016,16,VAN,DODGE,T,35030,14510,13610,20170731,0020,20,20,353431,T103,CC,0921A,0849A,NY,F,7,W 63rd St,,20160104,408,k2,,YYYYY,0700A,0700P,BL,,2015,,0,31 7,16-No Std (Com Veh) Com Plate,,,,,,,,,,,
7313189837,32538JU,NY,COM,01/04/2016,16,VAN,FORD,T,35030,40404,40404,20170831,0020,20,20,353431,T103,CC,0922A,0849A,NY,F,2005,W 63rd St,,20160104,408,k2,,YYYYY,0700A,0700P,WHITE,,2005,,0,31 7,16-No Std (Com Veh) Com Plate,,,,,,,,,,,
7313189849,51759MH,NY,COM,01/04/2016,16,VAN,FORD,T,35010,14510,13610,20170831,0020,20,20,353431,T103,CC,0927A,0853A,NY,F,4,W 62nd St,,20160104,408,k2,,YYYYY,0700A,0700P,BL,,2015,,0,31 7,16-No Std (Com Veh) Com Plate,,,,,,,,,,,
7313189850,87025JY,NY,COM,01/04/2016,16,VAN,DODGE,T,35010,14510,13610,20170531,0020,20,20,353431,T103,CC,0929A,0853A,NY,F,4,W 62nd St,,20160104,408,k2,,YYYYY,0700A,0700P,WH,,2008,,0,31 7,16-No Std (Com Veh) Com Plate,,,,,,,,,,,
7313189862,89349JY,NY,COM,01/04/2016,16,VAN,FORD,T,35050,14510,13610,20160831,0020,20,20,353431,T103,CC,0935A,0841A,NY,F,49,W 64th St,,0,408,k2,,YYYYY,0800A,0700P,WH,,2010,,0,31 7,16-No Std (Com Veh) Com Plate,,,,,,,,,,,
7313189886,35145JS,NY,COM,01/04/2016,20,VAN,FORD,T,35050,14510,13610,20160531,0020,20,20,353431,T103,CC,0950A,0914A,NY,O,49,W 64th St,,0,408,d,,Y,0800A,0700P,WH,,2004,,0,31 7,20-No Parking (Com Plate),,,,,,,,,,,
7313189904,27005JW,NY,COM,01/04/2016,16,VAN,FORD,T,35090,14510,15710,20161231,0020,20,20,353431,T103,CC,1016A,0918A,NY,F,60,W 66th St,,0,408,k2,,YYYYYYY,,,WHITE,,2006,,0,31 7,16-No Std (Com Veh) Com Plate,,,,,,,,,,,
7313189916,AP301F,NJ,PAS,01/04/2016,10,VAN,FRUEH,T,15710,35170,35190,88888888,0020,20,20,353431,T103,CC,1047A,,NY,F,223,Columbus Ave,,0,408,b,,YYYYYYY,,,WHITE,,0,,0,31 7,10-No Stopping,,,,,,,,,,,
7313189928,62398JS,NY,COM,01/04/2016,10,UTIL,ISUZU,T,15710,35210,35230,20160831,0020,20,20,353431,T103,CC,1059A,,NY,F,265,Columbus Ave,,0,408,b,,YYYYYYY,,,WH,,2006,,0,31 7,10-No Stopping,,,,,,,,,,,
7313189977,10814MG,NY,COM,01/05/2016,37,VAN,DODGE,T,13610,35010,35030,20160831,0020,20,20,353431,T103,CC,0911A,0905A,NY,F,1886,Broadway,,0,408,h1,,Y,0800A,1000P,WH,,2014,108-3017,0,44 7,37-Expired Muni Meter,,,,,,,,,,,
7313189989,EAD8528,NY,PAS,01/05/2016,38,SUBN,GMC,T,13610,35010,35030,20171014,0020,20,20,353431,T103,CC,0913A,,NY,F,1886,Broadway,,0,408,h1,,Y,0800A,1000P,BK,,2014,,0,44 7,38-Failure to Display Muni Rec,,,,,,,,,,,
7313190001,33616MD,NY,COM,01/05/2016,16,UTIL,FORD,T,35090,14510,15710,20170630,0020,20,20,353431,T103,CC,0948A,0855A,NY,F,77,W 66th St,,0,408,k2,,YYYYYYY,,,WH,,2013,,0,44 7,16-No Std (Com Veh) Com Plate,,,,,,,,,,,
7313190013,53405ME,NY,COM,01/05/2016,16,PICK,TOYOT,T,35090,14510,15710,20160630,0020,20,20,353431,T103,CC,0950A,0854A,NY,O,47,W 66th St,,20160105,408,k2,,YYYYYYY,,,BK,,1999,,0,44 7,16-No Std (Com Veh) Com Plate,,,,,,,,,,,
7313190037,29653JB,NY,COM,01/05/2016,16,VAN,FORD,T,35090,14510,15710,20160430,0020,20,20,353431,T103,CC,0953A,0853A,NY,O,7,W 66th St,,20160105,408,k2,,YYYYYYY,,,BL,,2010,,0,44 7,16-No Std (Com Veh) Com Plate,,,,,,,,,,,
7313190050,70244JZ,NY,COM,01/05/2016,16,VAN,FORD,T,35050,14510,13610,20160630,0020,20,20,353431,T103,CC,0959A,0900A,NY,O,20,W 64th St,,0,408,k2,,YYYYY,0800A,0700P,BL,,2010,,0,44 7,16-No Std (Com Veh) Com Plate,,,,,,,,,,,
7313190062,70725MD,NY,COM,01/05/2016,16,VAN,FORD,T,35050,14510,13610,20170831,0020,20,20,353431,T103,CC,1001A,0859A,NY,O,20,W 64th St,,0,408,k2,,YYYYY,0800A,0700P,BL,,2013,,0,44 7,16-No Std (Com Veh) Com Plate,,,,,,,,,,,
7313190074,CLK9336,NC,PAS,01/05/2016,37,VAN,FORD,T,13610,35030,35050,20160088,0020,20,20,353431,T103,CC,1004A,0935A,NY,F,1900,Broadway,,0,408,h1,,Y,0800A,1000P,WHITE,,0,108-3018,0,44 7,37-Expired Muni Meter,,,,,,,,,,,
7313190086,23870ME,NY,COM,01/05/2016,16,VAN,FORD,T,35030,14510,13610,20160331,0020,20,20,353431,T103,CC,1008A,0904A,NY,O,15,W 63rd St,,20160105,408,k2,,YYYYY,0700A,0700P,GY,,2013,,0,44 7,16-No Std (Com Veh) Com Plate,,,,,,,,,,,
7313190098,DK2012,DC,PAS,01/05/2016,40,4DSD,VOLKS,T,35030,14510,13610,20160088,0020,20,20,353431,T103,CC,1010A,,NY,F,15,W 63rd St,,0,408,e2,,YYYYYYY,,,GREY,,0,,5,44 7,40-Fire Hydrant,,,,,,,,,,,
7313190104,88702AP,NY,COM,01/05/2016,16,VAN,FORD,T,35030,14510,13610,20161031,0020,20,20,353431,T103,CC,1012A,0904A,NY,O,5,W 63rd St,,20160105,408,k2,,YYYYY,0700A,0700P,GY,,2012,,0,44 7,16-No Std (Com Veh) Com Plate,,,,,,,,,,,
7313190116,51759MH,NY,COM,01/05/2016,16,VAN,FORD,T,35010,14510,13610,20170831,0020,20,20,353431,T103,CC,1016A,0907A,NY,F,4,W 62nd St,,20160105,408,k2,,YYYYY,0700A,0700P,BL,,2015,,0,44 7,16-No Std (Com Veh) Com Plate,,,,,,,,,,,
7313190128,99878MD,NY,COM,01/05/2016,14,VAN,FORD,T,35010,14510,13610,20170930,0020,20,20,353431,T103,CC,1018A,,NY,O,4,W 62nd St,,0,408,c,,YYYYY,0700A,0700P,WHITE,,2006,,0,44 7,14-No Standing,,,,,,,,,,,
7313190141,68162JJ,NY,COM,01/05/2016,16,VAN,ME/BE,T,35010,14510,13610,20160228,0020,20,20,353431,T103,CC,1021A,0908A,NY,F,4,W 62nd St,,20160105,408,k2,,YYYYY,0700A,0700P,GY,,2015,,0,44 7,16-No Std (Com Veh) Com Plate,,,,,,,,,,,
